docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1506156388,248,22,1,9781303734557,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,Earth and Environmental Sciences,2014,Recent and future drying of the Mediterranean region: anthropogenic forcing natural variability and social impacts,Dissertation/Thesis,Ph.D.,3612184,Kelley Colin P.,Ting Mingfang;Ting Mingfang,United States,135,English,ProQuest Dissertations & Theses Full Text,0054,2014,Earth sciences;Mediterranean region;Drying;Anthropogenic forcing;Natural variability;Social impacts;Earth sciences;Mediterranean region;Drying;Anthropogenic forcing;Natural variability;Social impacts,http://search.proquest.com/docview/1506156388?accountid=13314,Ann Arbor,0404: Climate Change,Columbia University,Dissertations & Theses,Climate Change
1021042986,0,0,0,9781267367518,Copyright ProQuest UMI Dissertations Publishing 2012,Fluri Jennifer;Rudelson Justin J.,United States -- New Hampshire,MAI 50/06 Dec 2012,Master of Arts in Liberal Studies,2012,Unequal citizens: Evolution of Baloch identity in Pakistan and Iran,Dissertation/Thesis,M.A.L.S.,1511496,Sylvia Jonathan G.,Parsa Misagh;Fluri Jennifer;Rudelson Justin;Parsa Misagh;Fluri Jennifer;Rudelson Justin,United States,145,English,ProQuest Dissertations & Theses Full Text,0059,2012,Social sciences;Baloch;Identity;Iran;Nation;Pakistan;State;Social sciences;Baloch;Identity;Iran;Nation;Pakistan;State,http://search.proquest.com/docview/1021042986?accountid=13314,Ann Arbor,0326: Cultural anthropology;0366: Geography;0555: Middle Eastern Studies;0631: Ethnic studies,Dartmouth College,Dissertations & Theses,Cultural anthropology;Geography;Middle Eastern Studies;Ethnic studies
1432325606,1188,78,4,9781303297762,Copyright ProQuest UMI Dissertations Publishing 2013,Seto Karen C.;Emerson John W.,United States -- Connecticut,DAI-B 74/11(E) May 2014,Forestry and Environmental Studies,2013,Advancing Data-Driven Environmental Decision-Making and Governance in China,Dissertation/Thesis,Ph.D.,3571978,Hsu Angel,Esty Daniel C.;Esty Daniel C.,United States,197,English,ProQuest Dissertations & Theses Full Text,0265,2013,Social sciences;Health and environmental sciences;Environmental data;Decision-making;Governance;China;Air quality;Social sciences;Health and environmental sciences;Environmental data;Decision-making;Governance;China;Air quality,http://search.proquest.com/docview/1432325606?accountid=13314,Ann Arbor,0342: Asian Studies;0477: Environmental Studies;0615: Political science,Yale University,Dissertations & Theses,Asian Studies;Environmental Studies;Political science
1424274650,889,49,5,9781303216299,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/11(E) May 2014,Economics,2013,Three Essays in Banking,Dissertation/Thesis,Ph.D.,3568031,Antoniades Adonis,Chiappori Pierre-Andre;Chiappori Pierre-Andre,United States,197,English,ProQuest Dissertations & Theses Full Text,0054,2013,Social sciences;Bank defaults;Go-shop provisions;Great Recession;Liquidity risk;Mergers and acquisitions;Mortgages;Social sciences;Bank defaults;Go-shop provisions;Great Recession;Liquidity risk;Mergers and acquisitions;Mortgages,http://search.proquest.com/docview/1424274650?accountid=13314,Ann Arbor,0501: Economics;0508: Finance;0770: Banking,Columbia University,Dissertations & Theses,Economics;Finance;Banking
1368992976,503,72,1,9781303086243,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/08(E) Feb 2014,TC: Teaching of Social Studies,2013,Pedagogy for Latino/a Newcomer Students: A Study of Four Secondary Social Studies Teachers in New York City Urban Newcomer Schools,Dissertation/Thesis,Ph.D.,3561499,Taylor Ashley M.,Marri Anand R.;Marri Anand R.,United States,304,English,ProQuest Dissertations & Theses Full Text,0054,2013,Education;Latinos;Newcomer schools;Citizenship education;Education;Latinos;Newcomer schools;Citizenship education,http://search.proquest.com/docview/1368992976?accountid=13314,Ann Arbor,0456: Pedagogy;0533: Secondary education;0534: Social studies education,Columbia University,Dissertations & Theses,Pedagogy;Secondary education;Social studies education
1426818228,540,51,6,9781303223013,Copyright ProQuest UMI Dissertations Publishing 2013,Sjamaar Reyer;Knutson Allen,United States -- New York,DAI-B 74/11(E) May 2014,Mathematics,2013,Cohomology of contact toric manifolds and Hard Lefschetz Property of Hamiltonian GKM manifolds,Dissertation/Thesis,Ph.D.,3571261,Luo Shisen,Holm Tara;Holm Tara,United States,118,English,ProQuest Dissertations & Theses Full Text,0058,2013,Pure sciences;Applied sciences;Sympletic toric manifolds;Cohomology rings;GKM manifolds;GKM graphs;Pure sciences;Applied sciences;Sympletic toric manifolds;Cohomology rings;GKM manifolds;GKM graphs,http://search.proquest.com/docview/1426818228?accountid=13314,Ann Arbor,0364: Applied Mathematics;0405: Mathematics,Cornell University,Dissertations & Theses,Applied Mathematics;Mathematics
763160031,499,33,2,9781124302539,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,AIDS marriage and the management of ambiguity in northern Nigeria,Dissertation/Thesis,Ph.D.,3430149,Rhine Kathryn Angela,Smith Daniel Jordan;Smith Daniel Jordan,United States,231,English,ProQuest Dissertations & Theses Full Text,0024,2010,Social sciences;AIDS;Marriage;Ambiguity;Nigeria;Kinship;HIV/AIDS;Gender;Social sciences;AIDS;Marriage;Ambiguity;Nigeria;Kinship;HIV/AIDS;Gender,http://search.proquest.com/docview/763160031?accountid=13314,Ann Arbor,0326: Cultural anthropology;0339: Forensic anthropology,Brown University,Dissertations & Theses,Cultural anthropology;Forensic anthropology
1462042018,418,36,1,9781303577680,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 75/03(E) Sep 2014,,2013,A surfactant-free strategy for synthesizing and processing intermetallic Platinum-based nanoparticle catalysis,Dissertation/Thesis,Ph.D.,3576723,Chen Hao,,United States,170,English,ProQuest Dissertations & Theses Full Text,0058,2013,Pure sciences;Applied sciences;Surfactant-free;Platinum;Nanoparticles;Catalysts;Fuel cells;Alloy;Pure sciences;Applied sciences;Surfactant-free;Platinum;Nanoparticles;Catalysts;Fuel cells;Alloy,http://search.proquest.com/docview/1462042018?accountid=13314,Ann Arbor,0485: Chemistry;0488: Inorganic chemistry;0565: Nanoscience,Cornell University,Dissertations & Theses,Chemistry;Inorganic chemistry;Nanoscience
1459228198,458,32,0,9781303469732,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 75/02(E) Aug 2014,Nutritional and Metabolic Biology,2013,Gene Therapy Provides Long-term Visual Function in a Pre-clinical Model of Retinitis Pigmentosa,Dissertation/Thesis,Ph.D.,3598399,Wert Katherine J.,Tsang Stephen H.;Tsang Stephen H.,United States,159,English,ProQuest Dissertations & Theses Full Text,0054,2013,Biological sciences;Health and environmental sciences;Adeno-associated virus;Gene therapy;Phosphodiesterase;Retinitis pigmentosa;Biological sciences;Health and environmental sciences;Adeno-associated virus;Gene therapy;Phosphodiesterase;Retinitis pigmentosa,http://search.proquest.com/docview/1459228198?accountid=13314,Ann Arbor,0317: Neurosciences;0381: Ophthalmology;0570: Nutrition,Columbia University,Dissertations & Theses,Neurosciences;Ophthalmology;Nutrition
763155746,19,1,0,9781124302409,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,Essays in public economics,Dissertation/Thesis,Ph.D.,3430136,Kim Chisoo,Knight Brian;Knight Brian,United States,91,English,ProQuest Dissertations & Theses Full Text,0024,2010,Education;Social sciences;Public economics;Media;Newspaper;Political endorsement;Composition;Test scores;Education;Social sciences;Public economics;Media;Newspaper;Political endorsement;Composition;Test scores,http://search.proquest.com/docview/763155746?accountid=13314,Ann Arbor,0288: Educational tests & measurements;0501: Economics;0508: Finance,Brown University,Dissertations & Theses,Educational tests & measurements;Economics;Finance
763159850,807,48,10,9781124305851,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,The Linguistic Problem in Dante: A Gramscian Pathway toward the Modern Vernacular World,Dissertation/Thesis,Ph.D.,3430079,Selenu Stefano,Martinez Ronald L.;Martinez Ronald L.,United States,212,English,ProQuest Dissertations & Theses Full Text,0024,2010,Social sciences;Language literature and linguistics;Vernacular;Dante Alighieri;Gramsci Antonio;Hegemony;Italian;Italy;Politic and ethics;Social sciences;Language literature and linguistics;Vernacular;Dante Alighieri;Gramsci Antonio;Hegemony;Italian;Italy;Politic and ethics,http://search.proquest.com/docview/763159850?accountid=13314,Ann Arbor,0313: Romance literature;0335: European history;0679: Language,Brown University,Dissertations & Theses,Romance literature;European history;Language
1499889978,392,45,1,9781303701672,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/05(E) Nov 2014,Nursing,2014,Comparative and Cost-Effectiveness Analyses of Resident Quality Outcomes in Nursing Homes,Dissertation/Thesis,Ph.D.,3610418,Uchida Mayuko,Stone Patricia W.;Stone Patricia W.,United States,152,English,ProQuest Dissertations & Theses Full Text,0054,2014,Health and environmental sciences;Comparative effectiveness;Cost effectiveness;Elderly;Health policy;Infection prevention;Nursing homes;Health and environmental sciences;Comparative effectiveness;Cost effectiveness;Elderly;Health policy;Infection prevention;Nursing homes,http://search.proquest.com/docview/1499889978?accountid=13314,Ann Arbor,0569: Nursing;0573: Public health;0769: Health care management,Columbia University,Dissertations & Theses,Nursing;Public health;Health care management
763168397,222,16,8,9781124303185,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Ubiquitin-dependent proteolysis of the yeast mating-type regulator Matalpha1,Dissertation/Thesis,Ph.D.,3430113,Nixon Christina E.,Laney Jeffrey D.;Laney Jeffrey D.,United States,218,English,ProQuest Dissertations & Theses Full Text,0024,2010,Biological sciences;Ubiquitin-proteasome pathway;Protein degradation;Proteolysis;Mating-type regulator;Biological sciences;Ubiquitin-proteasome pathway;Protein degradation;Proteolysis;Mating-type regulator,http://search.proquest.com/docview/763168397?accountid=13314,Ann Arbor,0307: Molecular biology;0369: Genetics,Brown University,Dissertations & Theses,Molecular biology;Genetics
1494127380,818,46,10,9781303662447,Copyright ProQuest UMI Dissertations Publishing 2014,Enquist Lynn W.;Rabinowitz Joshua D.,United States -- New Jersey,DAI-B 75/04(E) Oct 2014,Molecular Biology,2014,An investigation of the effect of Herpes simplex virus 1 infection on host cell metabolism,Dissertation/Thesis,Ph.D.,3608250,Grady Sarah Louise,Shenk Thomas E.;Shenk Thomas E.,United States,185,English,ProQuest Dissertations & Theses Full Text,0181,2014,Biological sciences;Health and environmental sciences;Herpes simplex virus 1;Metabolomics;Biological sciences;Health and environmental sciences;Herpes simplex virus 1;Metabolomics,http://search.proquest.com/docview/1494127380?accountid=13314,Ann Arbor,0307: Molecular biology;0571: Pathology;0720: Virology,Princeton University,Dissertations & Theses,Molecular biology;Pathology;Virology
1504274578,387,38,1,9781303726507,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,Statistics,2014,A point process model for the dynamics of limit order books,Dissertation/Thesis,Ph.D.,3611716,Vinkovskaya Ekaterina,Cont Rama;Cont Rama,United States,138,English,ProQuest Dissertations & Theses Full Text,0054,2014,Pure sciences;Social sciences;Hawkes process;Limit order book;Market microstructure;Predictions;Regime switching;Self exciting point process;Pure sciences;Social sciences;Hawkes process;Limit order book;Market microstructure;Predictions;Regime switching;Self exciting point process,http://search.proquest.com/docview/1504274578?accountid=13314,Ann Arbor,0463: Statistics;0508: Finance,Columbia University,Dissertations & Theses,Statistics;Finance
1496775126,0,0,0,9781303672910,Copyright ProQuest UMI Dissertations Publishing 2013,Bond Gary;McHugo Greg;Tosteson Anna,United States -- New Hampshire,DAI-B 75/05(E) Nov 2014,Health Policy and Clinical Practice,2013,Development and Evaluation of a Computerized Engagement Intervention for IPS Supported Employment,Dissertation/Thesis,Ph.D.,3608839,Haslett William R.,Drake Robert;Drake Robert,United States,151,English,ProQuest Dissertations & Theses Full Text,0059,2013,Health and environmental sciences;Education;Employment;Psychiatry;Rehabilitation;Individual placement and support;Vocational training;Health and environmental sciences;Education;Employment;Psychiatry;Rehabilitation;Individual placement and support;Vocational training,http://search.proquest.com/docview/1496775126?accountid=13314,Ann Arbor,0347: Mental health;0747: Vocational education;0769: Health care management,Dartmouth College,Dissertations & Theses,Mental health;Vocational education;Health care management
1368987862,224,30,0,9781303097348,Copyright ProQuest UMI Dissertations Publishing 2013,Abreu Dilip;Morris Stephen;Brunnermeier Markus;Chassang Sylvain,United States -- New Jersey,DAI-A 74/09(E) Mar 2014,Economics,2013,Essays on continuous-time games with learning,Dissertation/Thesis,Ph.D.,3562187,Cisternas Leyton Gonzalo S.,Sannikov Yuliy;Sannikov Yuliy,United States,191,English,ProQuest Dissertations & Theses Full Text,0181,2013,Social sciences;Asymmetric information;Continuous-time games;Game theory;Learning;Stochastic and dynamic games;Social sciences;Asymmetric information;Continuous-time games;Game theory;Learning;Stochastic and dynamic games,http://search.proquest.com/docview/1368987862?accountid=13314,Ann Arbor,0501: Economics;0511: Economic theory,Princeton University,Dissertations & Theses,Economics;Economic theory
1140475359,447,24,3,9781267717344,Copyright ProQuest UMI Dissertations Publishing 2012,,United States -- New York,DAI-B 74/03(E) Sep 2013,,2012,Reductive dehalogenation of chlorinated benzenes: A role for Dehalobacter spp.,Dissertation/Thesis,Ph.D.,3531054,Nelson Jennifer Lynn,Zinder Stephen H.;Zinder Stephen H.,United States,149,English,ProQuest Dissertations & Theses Full Text,0058,2012,Biological sciences;Health and environmental sciences;Chlorinated benzenes;Reductive dehalogenation;Dehalobacter;Groundwater pollutants;Chlorobenzenes;Biological sciences;Health and environmental sciences;Chlorinated benzenes;Reductive dehalogenation;Dehalobacter;Groundwater pollutants;Chlorobenzenes,http://search.proquest.com/docview/1140475359?accountid=13314,Ann Arbor,0383: Toxicology;0383: Surgery;0410: Microbiology;0768: Environmental science,Cornell University,Dissertations & Theses,Toxicology;Surgery;Microbiology;Environmental science
1034733916,318,28,2,9781267485380,Copyright ProQuest UMI Dissertations Publishing 2012,,United States -- New York,DAI-B 73/12(E) Jun 2013,,2012,Spatio-temporal ecology and biology of Listronotus maculicollis Kirby (Coleoptera: Curculionidae) in New York golf courses,Dissertation/Thesis,Ph.D.,3520186,Seto Masanori,Loeb Gregory M.;Loeb Gregory M.,United States,135,English,ProQuest Dissertations & Theses Full Text,0058,2012,Biological sciences;Listronotus maculicollis;Kirby;Coleoptera;Golf courses;Poa annua;Degree-day;Biological sciences;Listronotus maculicollis;Kirby;Coleoptera;Golf courses;Poa annua;Degree-day,http://search.proquest.com/docview/1034733916?accountid=13314,Ann Arbor,0329: Ecology;0471: Horticulture;0473: Agriculture,Cornell University,Dissertations & Theses,Ecology;Horticulture;Agriculture
1458323546,631,43,3,9781303456824,Copyright ProQuest UMI Dissertations Publishing 2013,Armstrong Elizabeth;Rodriguez German;Harper Cynthia,United States -- New Jersey,DAI-B 75/01(E) Jul 2014,Public and International Affairs,2013,The correlates of postpartum blood loss: Examination of means and markers for risk reduction,Dissertation/Thesis,Ph.D.,3597555,Sheldon Wendy Ruth,Trussell James;Trussell James,United States,82,English,ProQuest Dissertations & Theses Full Text,0181,2013,Health and environmental sciences;Active management;Anemia;Postpartum hemorrhage;Third stage of labor;Health and environmental sciences;Active management;Anemia;Postpartum hemorrhage;Third stage of labor,http://search.proquest.com/docview/1458323546?accountid=13314,Ann Arbor,0380: Medicine;0573: Public health,Princeton University,Dissertations & Theses,Medicine;Public health
1494535253,0,0,0,9781303659515,Copyright ProQuest UMI Dissertations Publishing 2013,Edsforth Ronald,United States -- New Hampshire,MAI 52/04(E) Aug 2014,Master of Arts in Liberal Studies,2013,Improving family planning in Pakistan: Lessons learned from Iran,Dissertation/Thesis,M.A.L.S.,1550523,Ladd Patterson Rachael,Eickelman Dale F.;Fluri Jennifer L.;Eickelman Dale F.;Fluri Jennifer L.,United States,110,English,ProQuest Dissertations & Theses Full Text,0059,2013,Social sciences;Health and environmental sciences;Social sciences;Health and environmental sciences,http://search.proquest.com/docview/1494535253?accountid=13314,Ann Arbor,0512: Islamic Studies;0555: Middle Eastern Studies;0573: Public health,Dartmouth College,Dissertations & Theses,Islamic Studies;Middle Eastern Studies;Public health
1432341257,444,25,7,9781303297434,Copyright ProQuest UMI Dissertations Publishing 2013,Natarajan Priyamvadu;Baker Oliver;Skiba Witold,United States -- Connecticut,DAI-B 74/10(E) Apr 2014,Physics,2013,Calibration of Liquid Xenon Time Projection Chambers for the Direct Detection of Dark Matter,Dissertation/Thesis,Ph.D.,3571945,Kastens Louis William IV,Mckinsey Daniel;Mckinsey Daniel,United States,159,English,ProQuest Dissertations & Theses Full Text,0265,2013,Pure sciences;Liquid Xenon;Dark matter;Time projection chambers;Krypton-83;Pure sciences;Liquid Xenon;Dark matter;Time projection chambers;Krypton-83,http://search.proquest.com/docview/1432341257?accountid=13314,Ann Arbor,0798: Particle physics,Yale University,Dissertations & Theses,Particle physics
1433901056,669,29,10,9781303320323,Copyright ProQuest UMI Dissertations Publishing 2013,Martin Andres S.;Leckman James F.;Stevens Hannah E.,United States -- Connecticut,DAI-B 74/12(E) Jun 2014,Yale School of Medicine,2013,The Role of Fibroblast Growth Factors in Cortical Regeneration After Perinatal Hypoxia: A Model For Neurological Recovery In Premature Children,Dissertation/Thesis,M.D.,3591440,Fagel Devon Marc,Vaccarino Flora M.;Vaccarino Flora M.,United States,61,English,ProQuest Dissertations & Theses Full Text,0265,2013,Biological sciences;Health and environmental sciences;Cortex;Fgf;Fibroblast;Hypoxia;Neurogenesis;Recovery;Biological sciences;Health and environmental sciences;Cortex;Fgf;Fibroblast;Hypoxia;Neurogenesis;Recovery,http://search.proquest.com/docview/1433901056?accountid=13314,Ann Arbor,0317: Neurosciences;0369: Genetics;0564: Medicine,Yale University,Dissertations & Theses,Neurosciences;Genetics;Medicine
1268740176,22,0,0,9781267826671,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/05(E) Nov 2013,Earth and Environmental Sciences,2013,Multiproxy Analyses of Past Vegetation Climate and Sediment Dynamics in Hudson River Wetlands,Dissertation/Thesis,Ph.D.,3547699,Sritrairat Sanpisa,Peteet Dorothy M.;Peteet Dorothy M.,United States,232,English,ProQuest Dissertations & Theses Full Text,0054,2013,Earth sciences;Wetlands;Estuarine sediment geochemistry;Hudson River estuary;Anthropogenic impacts;Invasive species;Tidal marshes;Toxic metals;Earth sciences;Wetlands;Estuarine sediment geochemistry;Hudson River estuary;Anthropogenic impacts;Invasive species;Tidal marshes;Toxic metals,http://search.proquest.com/docview/1268740176?accountid=13314,Ann Arbor,0426: Paleoecology;0653: Paleoclimate Science;0996: Geochemistry,Columbia University,Dissertations & Theses,Paleoecology;Paleoclimate Science;Geochemistry
